"dietcode","SpecCode","Species","samplestage","V1","benth. crust.","birds","cephalopods","cnidarians","detritus","echinoderms","finfish","fish (early stages)","herps","insects","jellyfish/hydroids","mammals","mollusks","other benth. invertebrates","other plank. invertebrates","other plants","other terrest. invertebrates","others","phytoplankton","plank. crust.","sponges/tunicates","worms"
3635,2568,"Malacoraja senta","juv./adults",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,2568,"Malacoraja senta","juv./adults",0,93.1999969482422,0,0,0,6.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,2568,"Malacoraja senta","adults",0,99.300001502037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988079071
3638,2568,"Malacoraja senta","adults",0,99.9000000953674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0,0
3639,2568,"Malacoraja senta","adults",0,99.5,0,0,0,0.200000002980232,0,0.300000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,2568,"Malacoraja senta","adults",0,32.2000000476837,0,0,0,1.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0.100000001490116
3641,2568,"Malacoraja senta","adults",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,1583,"Alosa pseudoharengus","juv./adults",0,56.5,0,0,0,2.70000004768372,0,1.89999997615814,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,36.4000015258789
3643,1583,"Alosa pseudoharengus","juv./adults",0,67.4999982714653,0,0,0,5.30000019073486,0,2,0,0,0,0,0,0.300000011920929,0,0,0,0,0,0,24.9000000953674,0,0
3644,1583,"Alosa pseudoharengus","adults",0,82.1000030636787,0,0,0,17.5,0,0.400000005960465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,1583,"Alosa pseudoharengus","juv./adults",0,22.2000005245209,0,0,0,5.90000009536743,0,0.100000001490116,0,0,0,0,0,0,0,0.300000011920929,0,0,0,0,70.9000015258789,0.600000008940697,0
3646,1583,"Alosa pseudoharengus","adults",0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9000015258789,0,0
3647,1583,"Alosa pseudoharengus","juv./adults",0,61.2000002861024,0,0,9.60000038146973,9.5,0,7.30000019073486,0,0,0,0,0,0,0,5.19999980926514,0,0,0,0,7.09999990463257,0,0.100000001490116
3648,1592,"Brevoortia tyrannus","recruits/juv.",0,27.2999992370605,0,0,0,63.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.19999980926514,0,0
3649,1592,"Brevoortia tyrannus","recruits/juv.",0,67.5999984741211,0,0,0,14.1000003814697,0,0,0,0,0,0,0,0,0,0.400000005960465,0,0,0,0,17.8999996185303,0,0
3650,1592,"Brevoortia tyrannus","juv./adults",0,19.5,0,0,0,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,24,"Clupea harengus","juv./adults",0,9.29999981075526,0,0,0,2.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3000030517578,0,0
3653,24,"Clupea harengus","recruits/juv.",0,5.09999982267619,0,0,0,2.79999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0999984741211,0,0
3654,24,"Clupea harengus","recruits/juv.",0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,24,"Clupea harengus","juv./adults",0,2.29999995231628,0,0,0,97.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,51,"Brosme brosme","recruits/juv.",0,83.1999983787537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89999997615814,0,14.8999996185303
3657,51,"Brosme brosme","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
3658,51,"Brosme brosme","juv./adults",0,3,0,0,0,8.19999980926514,37.5,42.5999984741211,0,0,0,0,0,0,0,0,0,0,7.69999980926514,0,0.899999976158142,0,0
3659,51,"Brosme brosme","juv./adults",0,36.7000007629395,0,0,0,25.7999992370605,0,0,0,0,0,0,0,1,0,0,0,0,27.1000003814697,0,9.39999961853027,0,0
3660,51,"Brosme brosme","adults",0,40.6999998092651,0,0,0,39.2000007629395,20.1000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,51,"Brosme brosme","adults",0,89.4000015258789,0,0,0,10.6000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,4120,"Myoxocephalus octodecemspinosus","juv./adults",0,91.9000000730157,0,0,0,2.09999990463257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3663,4120,"Myoxocephalus octodecemspinosus","juv./adults",0,80.8000014573336,0,0,0,4.5,0,13.1999998092651,0,0,0,0,0,0.400000005960465,0,0,0,0,0,0,0,0,1.10000002384186
3664,4120,"Myoxocephalus octodecemspinosus","juv./adults",0,79.4000015258789,0,0,0,2.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8999996185303
3665,4120,"Myoxocephalus octodecemspinosus","recruits/juv.",0,95,0,0,0,0.300000011920929,0,0,0,0,0,0,0,2.20000004768372,0,0,0,0,0,0,0,0,2.5
3666,1371,"Hippoglossus hippoglossus","recruits/juv.",0,0.100000001490116,0,15.3999996185303,0,0.5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,1371,"Hippoglossus hippoglossus","recruits/juv.",0,22,0,25.3999996185303,0,0.800000011920929,0,51.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,1371,"Hippoglossus hippoglossus","recruits/juv.",0,49.5999984741211,0,22.8999996185303,0,1.79999995231628,0,25.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,1371,"Hippoglossus hippoglossus","recruits/juv.",0,1.5,0,0,0,0.100000001490116,0,97.3000030517578,0,0,0,0,0,1.10000002384186,0,0,0,0,0,0,0,0,0
3670,859,"Carcharhinus altimus","recruits/juv.",0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,859,"Carcharhinus altimus","recruits/juv.",0,0.100000001490116,0,49.2999992370605,0,0.100000001490116,0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,859,"Carcharhinus altimus","recruits/juv.",0,0,0,0,0,0.100000001490116,0,99.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0.200000002980232,0,0
3673,859,"Carcharhinus altimus","recruits/juv.",0,2.29999995231628,0,25,0,0,0,72.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,859,"Carcharhinus altimus","recruits/juv.",0,22.2000005245208,0,25.1000003814697,0,1.60000002384186,0,51.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,859,"Carcharhinus altimus","recruits/juv.",0,29.7000009566546,0,7.19999980926514,0,0.400000005960465,0.800000011920929,61.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,859,"Carcharhinus altimus","adults",0,0,0,0,0,58.0999984741211,0,40.7999992370605,0,0,0,0,0,1.10000002384186,0,0,0,0,0,0,0,0,0
3678,3969,"Sebastes fasciatus","juv./adults",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,3969,"Sebastes fasciatus","adults",0,67.7000006735324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2999992370605,0,0
3680,3969,"Sebastes fasciatus","adults",0,33.2999992519618,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4000015258789,0,0.5
3684,409,"Menticirrhus americanus","recruits/juv.",0,73.899998664856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1000003814697
3685,409,"Menticirrhus americanus","recruits/juv.",0,26.599999666214,0,0,0,12.8000001907349,0,25.3999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.199998497963
3686,409,"Menticirrhus americanus","juv./adults",0,38.9999992623926,0,0,0.800000011920929,14.3000001907349,0,27.7000007629395,0,0,0,0,0,4.90000009536743,0,0,0,0,0,0,0,0,13.3000000119209
3687,409,"Menticirrhus americanus","juv./adults",0,74.8000016212463,0,0,0,1.79999995231628,0,11,0,0,0,0,0,2.79999995231628,0,0,0,0,0,0,0,0,9.60000038146973
3688,409,"Menticirrhus americanus","adults",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,410,"Menticirrhus saxatilis","recruits/juv.",0,73.1000000238419,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79999995231628,0,3.59999990463257
3691,410,"Menticirrhus saxatilis","recruits/juv.",0,77.4999997615814,0,0,0,4.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300000011920929,0,17.7999992370605
3692,410,"Menticirrhus saxatilis","juv./adults",0,70.800000578165,0,0,0,1.5,0,16,0,0,0,0,0,1.20000004768372,0,0,0,0,0,0,0,0,10.5
3693,410,"Menticirrhus saxatilis","juv./adults",0,88.4000015258789,0,0,0,1.5,0,8.10000038146973,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0,1.89999997615814
3694,410,"Menticirrhus saxatilis","adults",0,92.3000030517578,0,0,0,0,0,7.69999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,181,"Lutjanus synagris","juv./adults",0,74.7600021362305,0,0,0,0,0,22.4899997711182,0,0,0,0,0,2.23000001907349,0,0,0.119999997317791,0,0,0,0,0,0.360000014305115
3696,1747,"Phycis phycis","adults",0,18.5999997630715,0,0,0,0,0,80.6999969482422,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0.400000005960465,0.200000002980232,0,0
3697,301,"Conger conger","recruits/juv.",0,1.00000001490116,0,0,0,0,0,98.5999984741211,0,0,0,0,0,0.400000005960465,0,0,0,0,0,0,0,0,0
3702,13479,"Occidentarius platypogon","adults",0,76.9000015258789,0,0,0,0,0,11.8999996185303,0,0,0,0,0,10.8999996185303,0,0,0,0,0,0,0,0,0.300000011920929
3706,51636,"Zearaja chilensis","juv./adults",0,2.09999990463257,0,0,0,0,0,77.4000015258789,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0
3712,308,"Gadus macrocephalus","juv./adults",0,5.60000002384186,0,0,0,0,1.70000004768372,69.1999969482422,0,0,0,0,0,0.400000005960465,16.7000003829598,0,0.699999988079071,0,4.5,0,0,0,1.20000004768372
3714,13082,"Upeneichthys lineatus","recruits/juv.",0,72.1999969482422,0,0,0,0,1.87000000476837,3.1800000667572,0,0,0,0,0,10.6499996185303,0,0,0,0,0,0.870000004768371,0,0,11.1999998092651
3718,58098,"Upeneichthys stotti","adults",0,88.0199966430664,0,0,0,0,0,0.400000005960465,0,0,0,0,0,0.769999980926514,0,0,0,0,0,0,0,0,10.7700004577637
3725,52356,"Platycephalus laevigatus","adults",0,63.4999984800816,0,7.80000019073486,0,0,0,26.8999996185303,0,0,0,0,0,0.300000011920929,0,0,1.10000002384186,0,0,0,0.400000005960465,0,0
3728,60529,"Anotopterus nikparini","juv./adults",0,0,0,0,0,0,0,99.9999986886977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,364,"Pomatomus saltatrix","recruits/juv.",0,0.899999991059303,0,0,0,0,0,98.8000030517578,0,0,0,0,0,0,0,0,0.300000011920929,0,0,0,0,0,0
3737,13966,"Hippoglossina macrops","juv./adults",0,86.3400020599366,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000002980232
3741,2565,"Amblyraja radiata","adults",0,34.6999992281199,0,0,0,0,0,56.1000007390976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19999980926514
3748,8852,"Solea senegalensis","recruits/juv.",0,13.3999997675419,0,0,0,0,0,1.5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,75.1000000014901
3749,525,"Solea solea","recruits/juv.",0,31.6000007390976,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,0,0,0,0,0,0,0.100000001490116,0,64.600001513958
3753,5378,"Neochanna burrowsius","juv./adults",0,14.8000004291534,0,0,0,18,0,0,0.400000005960465,0,33.2999992370605,0,0,6.5,0,0,2.59999990463257,0,0,0,2.79999995231628,0,21.6000003814697
3754,5378,"Neochanna burrowsius","recruits/juv.",0,27.8000001907348,0,0,0,10.6999998092651,0,0,0,0,33.4000015258789,0,0,13.8999996185303,0,0,1,0,0,0,8.39999961853027,0,4.80000019073486
3755,5378,"Neochanna burrowsius","recruits/juv.",0,20,0,0,0,6.30000019073486,0,0,0,0,44,0,0,1.79999995231628,0,0,6.09999990463257,0,0,0,14.6000003814697,0,7.19999980926514
3756,5378,"Neochanna burrowsius","recruits/juv.",0,17.1000003814697,0,0,0,15.1000003814697,0,0,0,0,55.5,0,0,0.5,0,0,0,0,0,0,5,0,6.80000019073486
3757,1403,"Lutjanus analis","juv./adults",0,45.5400009155273,0,0,0,0,1.44000005722046,47.2999992370605,0,0,0,0,0,4.96000003814697,0,0,0,0,0.100000001490116,0,0,0,0.629999995231628
3762,318,"Gadus chalcogrammus","juv./adults",0,35.2999997138977,0,1.20000004768372,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,49.4000008106232,0,0.600000023841858
3766,318,"Gadus chalcogrammus","juv./adults",0,31.2999992370605,0,0,0,0,1.20000004768372,9.69999980926514,0,0,0,0,0,2.09999990463257,0,6.90000009536743,0,0,0,0,47.9000000953674,0,0.899999976158142
3767,318,"Gadus chalcogrammus","juv./adults",0,6.70000004768372,0,0.400000005960465,0,0,0,12.3999996185303,0,0,0,0,0,0,0,4.00000009685755,0,0,0,0,76.1599987149238,0,0.300000011920929
3770,308,"Gadus macrocephalus","juv./adults",0,47.6000003814697,0,7.30000019073486,0,0,0,28.5,0,0,0,0,0,0.699999988079071,0,0,0,0,5.59999990463257,0,0.999999977648258,0,9.30000019073486
3771,308,"Gadus macrocephalus","juv./adults",0,48,0,4.09999990463257,0,0,0,32.2000007629395,0,0,0,0,0,1,0,0,0,0,2.09999990463257,0,5.60000000149012,0,7
3773,308,"Gadus macrocephalus","juv./adults",0,48.7999999523163,0,1.29999995231628,0,0,1.70000004768372,35.7000007629395,0,0,0,0,0,0.5,0,0,0,0,1,0,4.40000009536743,0,6.59999990463257
3774,517,"Atheresthes stomias","juv./adults",0,13.7999996244908,0,1.39999997615814,0,0,0,65.5999984741211,0,0,0,0,0,0,0,0,0,0,1.60000002384186,0,17.3000007644296,0,0.300000011920929
3775,517,"Atheresthes stomias","juv./adults",0,21.8000000044703,0,3.5,0,0,0,50.7000007629395,0,0,0,0,0,0,0,0,0,0,0.699999988079071,0,22,0,1.29999995231628
3776,517,"Atheresthes stomias","juv./adults",0,7.60000000149012,0,0.600000023841858,0,0,0.100000001490116,79.6999969482422,0,0,0,0,0,0,0,0,0,0,0.400000005960465,0,11.5,0,0.100000001490116
3777,514,"Hippoglossus stenolepis","juv./adults",0,28.400000333786,0,5.40000009536743,0,0,0,61.5999984741211,0,0,0,0,0,0.699999988079071,0,0,0,0,3.90000009536743,0,0,0,0
3778,514,"Hippoglossus stenolepis","juv./adults",0,46.6000015735626,0,2.5,0,0,0.200000002980232,47.9000015258789,0,0,0,0,0,0.899999976158142,0,0,0,0,0.300000011920929,0,1.29999995231628,0,0.300000011920929
3779,514,"Hippoglossus stenolepis","juv./adults",0,38.1000015735626,0,2.90000009536743,0,0,0.400000005960465,55.5,0,0,0,0,0,0.800000011920929,0,0,0,0,1.89999997615814,0,0.200000002980232,0,0.200000002980232
3781,512,"Anoplopoma fimbria","juv./adults",0,19.1000000238419,0,4,0,0,0,43.0999984741211,0,0,0,9.5,0,0.100000001490116,0,0,0,0,13.8000001907349,0,10.3000001907349,0,0.100000001490116
3782,512,"Anoplopoma fimbria","juv./adults",0,19.5999999046326,0,10.5,0,0,0.300000011920929,36.5999984741211,0,0,0,9.19999980926514,0,0,0,0,0,0,17,0,5.59999990463257,0,1.20000004768372
3784,512,"Anoplopoma fimbria","juv./adults",0,16.9000002741814,0,2.5,0,0,0,11.6999998092651,0,0,0,13.5,0,0,0,0,0,0,40.7999992370605,0,10.1000003814697,0,4.5
3785,3949,"Sebastes aleutianus","juv./adults",0,61.3999991416931,0,9.89999961853027,0,0,0,18.2999992370605,0,0,0,0,0,0,0,1,0,0,0,0,9.39999985694886,0,0
3786,3949,"Sebastes aleutianus","juv./adults",0,69.2000005245208,0,2.09999990463257,0,0.400000005960465,0,12.8999996185303,0,0,0,0,0,0.600000023841858,0,0,0,0,0,0,13.6000001430512,0,1.20000004768372
3787,4009,"Sebastolobus alascanus","juv./adults",0,68.6000009775163,0,1,0,0,0,14.6999998092651,0,0,0,0,0,1.89999997615814,0,0,0,0,0,0,1.70000004768372,0,12.1000003814697
3788,4009,"Sebastolobus alascanus","juv./adults",0,74.2000012397766,0,2.29999995231628,0,0,0,9.80000019073486,0,0,0,0,0,0,0,0,0,0,2.40000009536743,0,3.40000009536743,0,7.90000009536743
3789,3954,"Sebastes borealis","juv./adults",0,0,0,81.6999969482422,0,0,0,18.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,3954,"Sebastes borealis","juv./adults",0,50,0,35.5,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,13.6999998092651,0,0
3791,519,"Hippoglossoides elassodon","juv./adults",0,54.4000015258789,0,0,0,0.100000001490116,25.2999992370605,2.5,0,0,0,0,0,9,0,0,0,0,0,0,5.79999995231629,0,2.90000009536743
3792,4037,"Pleurogrammus monopterygius","juv./adults",0,0.800000011920929,0,0,0,0,0,0.100000001490116,0,0,0,19,0,11.8999996185303,0,0,0,0,0,0,68.1999983787537,0,0
3793,1790,"Gnathophis mystax","recruits/juv.",0,74.7000015377998,0,4.80000019073486,0,0,0,17.8999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0.500000007450581,0,2.09999990463257
3796,34,"Pollachius pollachius","juv./adults",0,30.2999992370606,0,0,0,0,0,64.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0.200000002980232,0,4.90000009536743
3797,51,"Brosme brosme","juv./adults",0,22.1000003814697,0,0,0,0,0,77.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,30,"Merluccius merluccius","juv./adults",0,2.5,0,0,0,0,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,30,"Merluccius merluccius","juv./adults",0,3.79999995231628,0,0,0,0,0,94.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,1.20000004768372,0,0.100000001490116
3801,4037,"Pleurogrammus monopterygius","adults",0,4.19999995827674,0,5.59999990463257,0,0,0,11,0,0,0,0,0,1,0,10.5,0,0,0,0,66.1000022888184,0,1.60000002384186
3805,326,"Merluccius productus","juv./adults",0,1,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,90.5,0,0
3806,326,"Merluccius productus","juv./adults",0,0.5,0,0,0,0,0,25.8999996185303,0,0,0,0,0,0,0,1.20000004768372,0,0,0,0,72.4000015258789,0,0
3808,319,"Boreogadus saida","recruits/juv.",0,39.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2000007629394,0,0
3810,319,"Boreogadus saida","recruits/juv.",0,3.09999990463257,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,95.4000015258789,0,0
3811,319,"Boreogadus saida","juv./adults",0,76.7000007629395,0,0,0,0,0,0,5.09999990463257,0,0,0,0,0,0,0,0,0,0,0,14.2000002861023,0,4
3812,308,"Gadus macrocephalus","juv./adults",0,50.3999984264373,0,3.40000009536743,0,0,0,46.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,504,"Sebastes alutus","juv./adults",0,0,0,0,0,0,0,8.69999980926514,0,0,0,0,0,0,0,0,0,0,0,0,91.3000030517578,0,0
3817,504,"Sebastes alutus","recruits/juv.",0,49.7999985218048,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20000004768372,0,0,0,0,47.4999984502792,0,1.5
3821,3790,"Lumpenus sagitta","juv./adults",0,14.5,0,0,0,0,0,0,36.2999992370605,0,0,0,0,4.69999980926514,0,0,0,0,0,0,0,0,44.5
3822,4094,"Hemilepidotus jordani","adults",0,72.3000016212464,0,0,0,0,0,27.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,241,"Oncorhynchus keta","juv./adults",0,56.7000007629395,0,0,0,0,0,2.09999990463257,0,0,0,0,0,28.7000007629395,0,0,0,0,0,0,12.5,0,0
3824,241,"Oncorhynchus keta","juv./adults",0,8.80000019073486,0,16.7999992370605,0,12,0,46.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
3825,240,"Oncorhynchus gorbuscha","juv./adults",0,1.20000004768372,0,92.0999984741211,0,0,0,6.69999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,239,"Oncorhynchus mykiss","adults",0,1.89999997615814,0,94.3000030517578,0,0,0,1.39999997615814,0,0,0,0,0,0,0,0,0,0,2.40000009536743,0,0,0,0
3827,315,"Eleginus gracilis","juv./adults",0,13,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0
3829,519,"Hippoglossoides elassodon","juv./adults",0,15.3000001907349,0,0,0,0,0,39.5999984741211,0,0,0,0,0,5.80000019073486,0,0,0,0,0.600000023841858,0,35.9000015258789,0,2.79999995231628
3834,3140,"Lycodes palearis","juv./adults",0,61.0999994277954,0,0,0,0,1,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3999996185303
3835,8435,"Albatrossia pectoralis","juv./adults",0,13.8000003844499,0,2.20000004768372,0,0,0,81,0,0,0,0,0,0,0,0,0,0,2.79999995231628,0,0.100000001490116,0,0.100000001490116
3836,504,"Sebastes alutus","juv./adults",0,37.4999992400407,0,0,0,3.90000009536743,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,45.0999984741211,0,0
3837,3990,"Sebastes polyspinis","juv./adults",0,2.90000009536743,0,3.79999995231628,0,28.6000003814697,0,39.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,25.1000003814697,0,0
3838,512,"Anoplopoma fimbria","juv./adults",0,0.400000013411045,0,1.10000002384186,0,0,0,89.6999969482422,0,0,0,0,0,0,0,0,0,0,8.5,0,0.300000004470348,0,0
3839,4093,"Hemilepidotus hemilepidotus","juv./adults",0,96.1000000014901,0,0,0,0,0,1.70000004768372,0,0,0,0,0,1.89999997615814,0,0,0,0,0,0,0,0,0.300000011920929
3840,4098,"Hemitripterus bolini","juv./adults",0,0.400000013411045,0,0.5,0,0,0,98.9000015258789,0,0,0,0,0,0,0,0,0,0,0.200000002980232,0,0,0,0
3841,4118,"Myoxocephalus jaok","juv./adults",0,42.7999985814095,0,0,0,3.5,0,53.2999992370605,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0.300000011920929
3842,4153,"Podothecus accipenserinus","juv./adults",0,91.000003054738,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,3682,"Trichodon trichodon","juv./adults",0,1.50000005215407,0,0,0,1.70000004768372,0,96.8000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,4238,"Glyptocephalus zachirus","juv./adults",0,69.2000000476837,0,0,0,0.200000002980232,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,0,25.7999992370605
3845,519,"Hippoglossoides elassodon","juv./adults",0,2.5,0,3.5,0,0.699999988079071,10.2999999523163,9.60000038146973,0,0,0,3.40000009536743,0,0.800000011920929,0,0,0,0,0,0,10.8999996185303,0,58.2999992370606
3846,4243,"Limanda proboscidea","juv./adults",0,21.8999998122454,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,77.3000030517578
3847,4249,"Platichthys stellatus","juv./adults",0,0.400000005960465,0,0,0,0.100000001490116,0.5,0.400000005960465,0,0,0,0,0,96.2000000029802,0,0,0,0,0,0,0,0,2.40000009536743
3849,514,"Hippoglossus stenolepis","juv./adults",0,4.2999999076128,0,0,0,0,0,95.0999984741211,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0,0,0,0.5
3850,24237,"Lepidopsetta bilineata","juv./adults",0,12.5000001192093,0,0,0,0,9,7.40000009536743,0,0,0,0,0,5.59999990463257,0,0,0,0,13.1000003814697,0,0,0,52.4000015258789
3851,308,"Gadus macrocephalus","juv./adults",0,24.5999991446733,0,0,0,0,0,74.0999984741211,0,0,0,0,0,0.699999988079071,0,0,0,0,0.400000005960465,0,0,0,0.200000002980232
3852,4037,"Pleurogrammus monopterygius","juv./adults",0,3.5,0,0.5,0,26.7000007629395,0,52.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,16.6000003814697,0,0
3853,512,"Anoplopoma fimbria","juv./adults",0,3.30000001192093,0,6.5,2.20000004768372,0,0.100000001490116,75.1999969482422,0,0,0,0,0,0.699999988079071,0,0,0,0,10.6999998092651,0,1.29999995231628,0,0
3854,4094,"Hemilepidotus jordani","juv./adults",0,45.5999999791384,0,0,0.400000005960465,0,2.40000009536743,35.2999992370605,0,0,0,0,0,2.40000003576279,0,0,0,0,13.3000001907349,0,0,0,0.600000023841858
3856,514,"Hippoglossus stenolepis","juv./adults",0,17.6999996304512,0,0,0,0,0,75.3000030517578,0,0,0,0,0,0.900000013411045,0,0,0,0,5.40000009536743,0,0,0.100000001490116,0.600000023841858
3859,3790,"Lumpenus sagitta","juv./adults",0,71.5999984741211,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40000009536743
3860,3790,"Lumpenus sagitta","juv./adults",0,88.3999967575073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6000003814697
3861,516,"Reinhardtius hippoglossoides","juv./adults",0,0.100000001490116,0,0,0,0,0,99.9000002145767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,2980,"Catostomus tahoensis","juv./adults",0,10,0,0,0,0,0,0,0,0,35,0,0,40,0,0,8,0,0,0,6,0,1
3871,2980,"Catostomus tahoensis","juv./adults",0,47,0,0,0,0,0,0,0,0,9,0,0,29,0,0,6,0,0,0,8,0,1
3872,2980,"Catostomus tahoensis","recruits/juv.",0,2,0,0,0,0,0,0,0,0,58,0,0,19,0,0,1,0,0,0,16,0,4
3877,1365,"Trachurus trachurus","juv./adults",0,54.2999986410141,0,0,0,0,0,20.5,0,0,0,0,0,1.39999997615814,0,0,0,0,0,0,15.3999996185303,6.80000019073486,1.5
3882,9062,"Heteroconger longissimus","juv./adults",0,6.29999995231628,0,0,0,0,0,0,0,0,0,0,0,1.89999997615814,0,6.90000009536743,0,0,0,0,66.3000030517578,18.6000003814697,0
3885,4589,"Lateolabrax japonicus","larvae",0,70.1000015363097,0,0,0,0,0,0,0.300000011920929,0,0,0,0,0,0,0,0,0,0,0,29.3999996185303,0,0.200000002980232
3886,23379,"Lateolabrax latus","larvae",0,72.0000014901161,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6.40000009536744,0,1.60000002384186
3887,23379,"Lateolabrax latus","larvae",0,91.5000030845404,0,0,0,0,0,0,3.09999990463257,0,0,0,0,0,0,0,0,0,0,0,5.40000009536743,0,0
3888,4589,"Lateolabrax japonicus","larvae",0,66.8000000715256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2000007629395,0,0
